"Name","locality","Longitude","Latitude","Altitude","month","year","pet","pr","tas","tasmax","tasmin","X","pet_c","pet_scaled","pr_scaled","tas_scaled"
"Radotánské údolí","Ru",14.312,49.99823,290,4,1985,7267,21.63,8.25,12.35,3.35000000000002,8,18.8631988410505,-0.592134854481382,-0.59752551376313,-0.388578074888983
"Haknovec","Hk",14.19022,49.93912,287,4,1986,7204,22.02,8.85000000000002,13.45,3.55000000000001,5,20.9298567007731,0.0297464338065064,-0.504557864216625,-0.196804289184983
"Císarská rokle","Cr",14.13109,49.92955,270,4,1986,6914,22.2,8.65000000000003,13.35,3.45000000000005,6,20.8575577199411,0.0803998864809436,-0.564644105180913,-0.23607652237202
"Kodská stena","Ks",14.12305,49.93391,350,4,1986,7152,21.87,8.55000000000001,13.15,3.25,7,20.6938867286309,0.0683843225549471,-0.577873180705437,-0.187665250728531
"Radotánské údolí","Ru",14.312,49.99823,290,4,1986,7127,24.99,8.75,13.35,3.45000000000005,8,20.7049841175376,0.0194084156118102,-0.408286664216004,-0.106101105554802
"Haknovec","Hk",14.19022,49.93912,287,4,1987,7377,29.82,9.55000000000001,13.45,4.15000000000003,5,20.0025184893522,-0.286498998784587,-0.0403930770104672,0.203783164687994
"Císarská rokle","Cr",14.13109,49.92955,270,4,1987,7140,31.98,9.35000000000002,13.25,4.05000000000001,6,19.6843933736765,-0.317660804634195,-0.0019505810726483,0.164834494910645
"Kodská stena","Ks",14.12305,49.93391,350,4,1987,7389,32.26,9.25,13.15,3.95000000000005,7,19.596076299829,-0.304586624995936,0.0266656116538682,0.214274502697479
"Radotánské údolí","Ru",14.312,49.99823,290,4,1987,7353,30.49,9.25,13.15,3.85000000000002,8,19.6775131651475,-0.321751302718032,-0.0985206902549354,0.176375863779379
"Haknovec","Hk",14.19022,49.93912,287,4,1988,7694,12.88,8.85000000000002,13.35,2.75,5,21.8659839469176,0.348989146196908,-1.04846378153256,-0.196804289184983
"Císarská rokle","Cr",14.13109,49.92955,270,4,1988,7434,14.37,8.65000000000003,13.25,2.65000000000003,6,21.7636419123331,0.387838908967858,-1.01514413521851,-0.23607652237202
"Kodská stena","Ks",14.12305,49.93391,350,4,1988,7678,14.37,8.45000000000005,13.05,2.45000000000005,7,21.5828543041621,0.370402840770115,-1.01425825699945,-0.245085215503657
"Radotánské údolí","Ru",14.312,49.99823,290,4,1988,7643,12.29,8.55000000000001,13.05,2.35000000000002,8,21.6421841997765,0.330594746798655,-1.1235644586352,-0.219091893288468
"Haknovec","Hk",14.19022,49.93912,287,4,1989,7094,50.18,8.85000000000002,13.55,4.35000000000002,5,19.5161412136792,-0.452365766759128,1.17119603420971,-0.196804289184983
"Císarská rokle","Cr",14.13109,49.92955,270,4,1989,6798,53.93,8.65000000000003,13.35,4.25,6,19.1640818479473,-0.494205178989252,1.2609454162869,-0.23607652237202
"Kodská stena","Ks",14.12305,49.93391,350,4,1989,7059,53.76,8.55000000000001,13.15,4.15000000000003,7,18.878847724224,-0.548258405146476,1.2776361636967,-0.187665250728531
"Radotánské údolí","Ru",14.312,49.99823,290,4,1989,6961,51.11,8.65000000000003,13.35,4.15000000000003,8,19.26918343259,-0.457332416929559,1.0628201066682,-0.162596499421619
"Haknovec","Hk",14.19022,49.93912,287,4,1990,6652,47.61,7.65000000000003,12.15,2.95000000000005,5,18.5149055544226,-0.79381207004699,1.01825968765589,-0.883525638681521
"Císarská rokle","Cr",14.13109,49.92955,270,4,1990,6398,50.29,7.45000000000005,11.95,2.85000000000002,6,18.1972223398549,-0.822265578393624,1.05151756068833,-0.92335255199945
"Kodská stena","Ks",14.12305,49.93391,350,4,1990,6625,49.58,7.35000000000002,11.75,2.65000000000003,7,18.0568909041508,-0.827510638488082,1.03442421450884,-0.876704828030269
"Radotánské údolí","Ru",14.312,49.99823,290,4,1990,6567,52.05,7.35000000000002,11.85,2.65000000000003,8,18.1281001872548,-0.836215768973622,1.11576192767246,-0.897036619690496
"Haknovec","Hk",14.19022,49.93912,287,4,1991,6954,28.41,7.35000000000002,12.25,2.35000000000002,5,19.8210738690763,-0.348376134573652,-0.124299788543888,-1.05520597605566
"Císarská rokle","Cr",14.13109,49.92955,270,4,1991,6649,30.9,7.25,12.05,2.25,6,19.5061708830092,-0.378132611532501,-0.0640885162502482,-1.03789855693738
"Kodská stena","Ks",14.12305,49.93391,350,4,1991,6812,30.95,7.05000000000001,11.85,2.05000000000001,7,19.3379980292536,-0.392266332342022,-0.0495563150054859,-1.04896472235571
"Radotánské údolí","Ru",14.312,49.99823,290,4,1991,6883,26.65,7.05000000000001,11.95,2.05000000000001,8,19.5321087525706,-0.370031138097567,-0.314793661165936,-1.06652280129101
"Haknovec","Hk",14.19022,49.93912,287,4,1992,7088,24.31,8.45000000000005,12.85,2.85000000000002,5,20.5118857108174,-0.112792086553344,-0.368283843357382,-0.425711405683818
"Císarská rokle","Cr",14.13109,49.92955,270,4,1992,6913,27.18,8.25,12.65,2.75,6,20.1845866927484,-0.147942641177479,-0.278119181861981,-0.465168532247852
"Kodská stena","Ks",14.12305,49.93391,350,4,1992,7188,27.08,8.05000000000001,12.45,2.55000000000001,7,20.0172348554866,-0.161501897932278,-0.274731014373196,-0.474765074604258
"Radotánské údolí","Ru",14.312,49.99823,290,4,1992,7134,22.95,8.05000000000001,12.55,2.45000000000005,8,20.3265083622858,-0.106260034436343,-0.523181680012474,-0.501568862622649
"Haknovec","Hk",14.19022,49.93912,287,4,1993,8241,9.87,10.45,14.95,4.45000000000005,5,23.1993486506902,0.803699727895211,-1.2275837827493,0.718824176810422
"Císarská rokle","Cr",14.13109,49.92955,270,4,1993,8029,9.99,10.35,14.85,4.45000000000005,6,22.9984332298282,0.806809948098189,-1.26714798343878,0.737564519600176
"Kodská stena","Ks",14.12305,49.93391,350,4,1993,8304,9.91,10.15,14.65,4.25,7,22.8208054588163,0.79098530479079,-1.27376191570229,0.731054185673806
"Radotánské údolí","Ru",14.312,49.99823,290,4,1993,8205,11.13,10.15,14.75,4.05000000000001,8,23.1555016592442,0.833074118127505,-1.1888969185979,0.684834408580924
"Haknovec","Hk",14.19022,49.93912,287,4,1994,6709,43.32,8.25,12.85,2.95000000000005,5,20.013387995933,-0.282792226251796,0.762969054692499,-0.540164963933268
"Císarská rokle","Cr",14.13109,49.92955,270,4,1994,6517,46.19,8.15000000000003,12.65,2.85000000000002,6,19.6867382030887,-0.316865191965483,0.815623547514105,-0.522441534716785
"Kodská stena","Ks",14.12305,49.93391,350,4,1994,6743,45.68,7.95000000000005,12.45,2.65000000000003,7,19.5320089070462,-0.326352929602292,0.807503974835955,-0.532185039379384
"Radotánské údolí","Ru",14.312,49.99823,290,4,1994,6689,47.96,8.05000000000001,12.65,2.55000000000001,8,19.9216025735497,-0.240704268128794,0.885408685217769,-0.501568862622649
"Haknovec","Hk",14.19022,49.93912,287,4,1995,6964,46.21,9.25,13.05,4.95000000000005,5,17.7054714063081,-1.06984927974231,0.934948059182986,0.0321028273138519
"Císarská rokle","Cr",14.13109,49.92955,270,4,1995,6858,49.95,9.15000000000003,12.95,4.85000000000002,6,17.5667455224525,-1.03618960230927,1.03195561813242,0.0502884899727454
"Kodská stena","Ks",14.12305,49.93391,350,4,1995,7141,49.68,8.95000000000005,12.75,4.65000000000003,7,17.4318597856462,-1.03985918464996,1.04024268219276,0.0420146083720693
"Radotánské údolí","Ru",14.312,49.99823,290,4,1995,7108,45.07,8.95000000000005,12.75,4.55000000000001,8,17.5974859627646,-1.01240001919283,0.722640746172771,0.00688968217889627
"Haknovec","Hk",14.19022,49.93912,287,4,1996,7674,15.47,8.55000000000001,12.85,1.95000000000005,5,21.7130212748489,0.296825064308662,-0.894337268857694,-0.368484626559126
"Císarská rokle","Cr",14.13109,49.92955,270,4,1996,7276,17.63,8.35000000000002,12.75,1.95000000000005,6,21.4874567722221,0.294127871721992,-0.827579627182424,-0.407895529778886
"Kodská stena","Ks",14.12305,49.93391,350,4,1996,7485,17.69,8.25,12.55,1.75,7,21.3035913265847,0.275525825002812,-0.8210851298933,-0.359925145053974
"Radotánské údolí","Ru",14.312,49.99823,290,4,1996,7464,16.12,8.25,12.65,1.65000000000003,8,21.5447099601256,0.298229565022619,-0.907854698585946,-0.388578074888983
"Haknovec","Hk",14.19022,49.93912,287,4,1997,6957,32.23,6.15000000000003,10.15,1.25,5,16.9520400997885,-1.3267881252719,0.103021940575025,-1.7419273255522
"Císarská rokle","Cr",14.13109,49.92955,270,4,1997,6765,33.85,6.05000000000001,10.05,1.15000000000003,6,16.858145014742,-1.27662139579321,0.105640102984863,-1.72517458656481
"Kodská stena","Ks",14.12305,49.93391,350,4,1997,6981,33.41,5.85000000000002,9.85000000000002,0.850000000000023,7,16.8239281937715,-1.24639832466805,0.09357799001895,-1.73800429965745
"Radotánské údolí","Ru",14.312,49.99823,290,4,1997,6980,32.39,5.85000000000002,9.85000000000002,0.850000000000023,8,16.7697522253956,-1.28723933025662,0.00848937347707042,-1.74446752769304
"Haknovec","Hk",14.19022,49.93912,287,4,1998,7671,9.39,10.65,14.95,5.45000000000005,5,21.8927626501902,0.358121351142592,-1.25614776965429,0.83327773505984
"Císarská rokle","Cr",14.13109,49.92955,270,4,1998,7491,10.03,10.45,14.85,5.35000000000002,6,21.8124040681399,0.404384159002543,-1.2648465784322,0.794837522069142
"Kodská stena","Ks",14.12305,49.93391,350,4,1998,7788,10.3,10.25,14.65,5.15000000000003,7,21.6392525368578,0.389563619112929,-1.251069891735,0.788474150448932
"Radotánské údolí","Ru",14.312,49.99823,290,4,1998,7685,10.89,10.35,14.75,5.15000000000003,8,21.7478303503715,0.365673316071865,-1.20241397927984,0.797825196314591
"Haknovec","Hk",14.19022,49.93912,287,4,1999,7264,22.44,9.55000000000001,13.85,4.35000000000002,5,20.7337489356821,-0.0371311996630037,-0.479564375674755,0.203783164687994
"Císarská rokle","Cr",14.13109,49.92955,270,4,1999,7005,24.63,9.45000000000005,13.65,4.25,6,20.411762035489,-0.0708608800213596,-0.424833751031314,0.222107497379611
"Kodská stena","Ks",14.12305,49.93391,350,4,1999,7219,24.86,9.25,13.45,4.05000000000001,7,20.2437219080307,-0.0845550149557929,-0.403900996956224,0.214274502697479
"Radotánské údolí","Ru",14.312,49.99823,290,4,1999,7244,22.13,9.25,13.65,3.95000000000005,8,20.7558438196467,0.036295785133573,-0.56936497067576,0.176375863779379
"Haknovec","Hk",14.19022,49.93912,287,4,2000,8214,9.76,11.45,16.45,5.55000000000001,5,25.0406682014282,1.43163556693429,-1.23412969641502,1.29109196805754
"Císarská rokle","Cr",14.13109,49.92955,270,4,2000,8005,10.71,11.35,16.25,5.45000000000005,6,24.7260761049332,1.39300805329476,-1.22572269332038,1.31029454428971
"Kodská stena","Ks",14.12305,49.93391,350,4,2000,8285,10.83,11.15,16.15,5.35000000000002,7,24.6274799840614,1.40478627799897,-1.22023201301022,1.30525383342526
"Radotánské údolí","Ru",14.312,49.99823,290,4,2000,8184,9.86,11.25,16.25,5.35000000000002,8,24.7608016222271,1.36609520444842,-1.26042469803982,1.3062837411161
"Haknovec","Hk",14.19022,49.93912,287,4,2001,6861,59.69,7.75,12.15,2.95000000000005,5,18.2716926086327,-0.87675374365196,1.73712002476491,-0.826298859556828
"Císarská rokle","Cr",14.13109,49.92955,270,4,2001,6593,61.05,7.55000000000001,11.95,2.85000000000002,6,17.9810079509432,-0.895628231591613,1.67059550745775,-0.866079549530517
"Kodská stena","Ks",14.12305,49.93391,350,4,2001,6787,60.73,7.35000000000002,11.75,2.65000000000003,7,17.8347814476331,-0.902970273670995,1.68318336126594,-0.876704828030269
"Radotánské údolí","Ru",14.312,49.99823,290,4,2001,6791,65.28,7.45000000000005,11.85,2.55000000000001,8,17.9898768351143,-0.882111217183776,1.86088989776426,-0.840541225823647
"Haknovec","Hk",14.19022,49.93912,287,4,2002,6967,17.11,8.35000000000002,12.35,3.45000000000005,5,18.9032407134096,-0.661380106355998,-0.796743646932297,-0.482938184808543
"Císarská rokle","Cr",14.13109,49.92955,270,4,2002,6728,17.69,8.25,12.25,3.35000000000002,6,18.8276914070901,-0.60834418414956,-0.824127519672557,-0.465168532247852
"Kodská stena","Ks",14.12305,49.93391,350,4,2002,6969,17.82,8.05000000000001,12.05,3.15000000000003,7,18.6677664938729,-0.619971302408865,-0.813521121904204,-0.474765074604258
"Radotánské údolí","Ru",14.312,49.99823,290,4,2002,6782,20.87,8.05000000000001,12.05,3.15000000000003,8,18.5259434499703,-0.704116564483493,-0.640329539255932,-0.501568862622649
"Haknovec","Hk",14.19022,49.93912,287,4,2003,8308,19.83,8.75,13.55,2.65000000000003,5,22.2508822204741,0.480249046334011,-0.634881054470662,-0.254031068309708
"Císarská rokle","Cr",14.13109,49.92955,270,4,2003,8113,20.2,8.65000000000003,13.45,2.55000000000001,6,22.1693056297969,0.525482692848735,-0.679714355509802,-0.23607652237202
"Kodská stena","Ks",14.12305,49.93391,350,4,2003,8384,20.27,8.45000000000005,13.25,2.35000000000002,7,21.9841528872417,0.506740325690311,-0.67096866364816,-0.245085215503657
"Radotánské údolí","Ru",14.312,49.99823,290,4,2003,8317,22.33,8.45000000000005,13.25,2.25,8,21.9612180979586,0.436526223098099,-0.558100753440812,-0.275587287155285
"Haknovec","Hk",14.19022,49.93912,287,4,2004,7766,16.36,9.95000000000005,14.45,4.15000000000003,5,22.382003193493,0.524964564710642,-0.84137487647135,0.432690281186862
"Císarská rokle","Cr",14.13109,49.92955,270,4,2004,7525,16.83,9.85000000000002,14.25,4.05000000000001,6,22.0911806136797,0.498974473426614,-0.873607727313979,0.45119950725541
"Kodská stena","Ks",14.12305,49.93391,350,4,2004,7775,16.6,9.65000000000003,14.05,3.95000000000005,7,21.7955592118591,0.442667367405229,-0.88450642764803,0.44395436179808
"Radotánské údolí","Ru",14.312,49.99823,290,4,2004,7696,16.76,9.75,14.25,3.85000000000002,8,22.2389169362764,0.52873287598755,-0.871809203434113,0.45885283311356
"Haknovec","Hk",14.19022,49.93912,287,4,2005,7942,14.88,10.35,14.75,4.05000000000001,5,23.170750009462,0.793946878767088,-0.929447169428416,0.661597397685697
"Císarská rokle","Cr",14.13109,49.92955,270,4,2005,7631,15.71,10.15,14.55,3.95000000000005,6,22.8700964110049,0.763264605999272,-0.938047067498157,0.623018514662276
"Kodská stena","Ks",14.12305,49.93391,350,4,2005,7891,15.47,9.95000000000005,14.45,3.75,7,22.9034579477586,0.819065724059411,-0.950255112476328,0.616214256123522
"Radotánské údolí","Ru",14.312,49.99823,290,4,2005,7862,16.21,10.05,14.55,3.65000000000003,8,23.1185179428734,0.820794107456175,-0.90278580083022,0.628339014714075
"Haknovec","Hk",14.19022,49.93912,287,4,2006,7394,56.16,9.45000000000005,13.55,4.15000000000003,5,19.6582264935274,-0.40391114660327,1.5270557044011,0.146556385563302
"Císarská rokle","Cr",14.13109,49.92955,270,4,2006,7094,58.66,9.25,13.35,4.05000000000001,6,19.3331988134167,-0.436822923580291,1.53308655831473,0.107561492441679
"Kodská stena","Ks",14.12305,49.93391,350,4,2006,7302,57.85,9.05000000000001,13.15,3.85000000000002,7,19.1940463854527,-0.44117257296548,1.51561149196904,0.099434573147195
"Radotánské údolí","Ru",14.312,49.99823,290,4,2006,7314,58.7,9.15000000000003,13.25,3.75,8,19.4307346697409,-0.403691217210936,1.49029715073448,0.119880469912562
"Haknovec","Hk",14.19022,49.93912,287,4,2007,9685,2.63,12.05,17.55,5.25,5,28.0205146193189,2.44783743144816,-1.65842391856629,1.63445264280579
"Císarská rokle","Cr",14.13109,49.92955,270,4,2007,9387,2.83,11.95,17.45,5.15000000000003,6,27.9355722043435,2.48200657215577,-1.6790994796162,1.65393255910344
"Kodská stena","Ks",14.12305,49.93391,350,4,2007,9708,2.84,11.75,17.25,4.95000000000005,7,27.7298039979897,2.45877219098354,-1.68512758095544,1.64977362207611
"Radotánské údolí","Ru",14.312,49.99823,290,4,2007,9699,2.86,11.85,17.45,4.85000000000002,8,28.1712421614491,2.49849211653156,-1.654672301263,1.64525610431713
"Haknovec","Hk",14.19022,49.93912,287,4,2008,6783,48.11,8.75,12.75,3.65000000000003,5,18.8268690722075,-0.687424738629506,1.04801384068192,-0.254031068309708
"Císarská rokle","Cr",14.13109,49.92955,270,4,2008,6523,50.5,8.55000000000001,12.55,3.55000000000001,6,18.5100052579888,-0.716136727003081,1.06359993697286,-0.293349524840986
"Kodská stena","Ks",14.12305,49.93391,350,4,2008,6751,50.27,8.45000000000005,12.35,3.45000000000005,7,18.2314258718051,-0.76821399622733,1.07457164152789,-0.245085215503657
"Radotánské údolí","Ru",14.312,49.99823,290,4,2008,6638,52.29,8.45000000000005,12.45,3.35000000000002,8,18.443613785816,-0.73145316701003,1.12927898835439,-0.275587287155285
"Haknovec","Hk",14.19022,49.93912,287,4,2009,9752,25.71,13.25,18.35,6.65000000000003,5,27.4978328900127,2.26958994034279,-0.284972214884481,2.32117399230233
"Císarská rokle","Cr",14.13109,49.92955,270,4,2009,9407,28.44,13.05,18.15,6.55000000000001,6,27.131149493063,2.20906181260812,-0.205624924154781,2.2839355862619
"Kodská stena","Ks",14.12305,49.93391,350,4,2009,9710,28.18,12.85,18.05,6.35000000000002,7,27.1724919165504,2.26943056182555,-0.210727869850074,2.28139323460272
"Radotánské údolí","Ru",14.312,49.99823,290,4,2009,9728,23.99,13.05,18.15,6.25,8,27.5093133565449,2.27870639498858,-0.464607750390744,2.32320083071916
"Haknovec","Hk",14.19022,49.93912,287,4,2010,8036,28.79,9.05000000000001,13.85,2.85000000000002,5,22.4561417484931,0.550247658957097,-0.101686632244101,-0.0823507309355656
"Císarská rokle","Cr",14.13109,49.92955,270,4,2010,7705,30.48,8.95000000000005,13.75,2.75,6,22.3487385102154,0.586365191209349,-0.0882532688193147,-0.0642575149651542
"Kodská stena","Ks",14.12305,49.93391,350,4,2010,7909,29.98,8.75,13.55,2.55000000000001,7,22.1749682985966,0.571568098239356,-0.105995451539511,-0.0728253211782474
"Radotánské údolí","Ru",14.312,49.99823,290,4,2010,7943,31.96,8.75,13.65,2.45000000000005,8,22.3557438916898,0.5675239007941,-0.0157286935780677,-0.106101105554802
"Haknovec","Hk",14.19022,49.93912,287,4,2011,8780,20.92,11.85,16.65,6.35000000000002,5,24.1518164749825,1.1285149845219,-0.570017000873904,1.51999908455638
"Císarská rokle","Cr",14.13109,49.92955,270,4,2011,8534,21.65,11.75,16.45,6.25,6,23.8416482250743,1.09291712893356,-0.596288424021358,1.53938655416551
"Kodská stena","Ks",14.12305,49.93391,350,4,2011,8842,21.02,11.55,16.25,6.05000000000001,7,23.6805420305819,1.08307285962073,-0.627330156018759,1.53493369252583
"Radotánské údolí","Ru",14.312,49.99823,290,4,2011,8836,22.67,11.65,16.35,6.05000000000001,8,23.7637804526045,1.03504598052038,-0.538951584141401,1.53226531658347
"Haknovec","Hk",14.19022,49.93912,287,4,2012,7687,39.53,9.25,13.65,3.75,5,20.7344693972683,-0.0368855043134552,0.537432574755148,0.0321028273138519
"Císarská rokle","Cr",14.13109,49.92955,270,4,2012,7465,41.56,9.15000000000003,13.55,3.65000000000003,6,20.6254156778659,0.00163289871869767,0.549235918002728,0.0502884899727454
"Kodská stena","Ks",14.12305,49.93391,350,4,2012,7715,41.36,8.95000000000005,13.35,3.45000000000005,7,20.4623536045918,-0.0102769165776747,0.556146170890603,0.0420146083720693
"Radotánské údolí","Ru",14.312,49.99823,290,4,2012,7730,41.96,9.05000000000001,13.45,3.45000000000005,8,20.5667837327771,-0.0264794065483013,0.547482168169331,0.0633850760457132
"Haknovec","Hk",14.19022,49.93912,287,4,2013,7105,26.81,9.35000000000002,13.25,4.15000000000003,5,19.6481121129289,-0.407360402363878,-0.219513078227203,0.089329606438577
